message_id,schema_version,tenant_id,site_id,message_type,asset_id,asset_type,timestamp,sequence_no,air_quality.pm2_5_ug_m3,air_quality.pm10_ug_m3,air_quality.dust_mg_m3,air_quality.ambient_temp_c,air_quality.relative_humidity_pct,air_quality.alert_flag
3007f2be-aefe-47b7-b3b3-e0df72736667,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-006,sensor_station,2026-09-01T16:18:01.854Z,1,10.7,38.9,0.5,22.9,64.3,False
866c39da-ebcf-4234-8556-a94e1359fc4b,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-007,sensor_station,2026-09-01T16:18:01.854Z,1,18.1,35.3,0.48,28.5,39.6,False
d625fd7b-6bc3-402d-8600-e08e38fd8384,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-008,sensor_station,2026-09-01T16:18:01.854Z,1,8.4,32.5,0.15,19.2,64.2,False
aa1c2567-76e4-44be-b96c-a963b1e76358,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-009,sensor_station,2026-09-01T16:18:01.854Z,1,17.9,26.3,0.24,29.9,55.2,False
aea3d5a9-bbf2-487d-97de-5b5896ec588c,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-010,sensor_station,2026-09-01T16:18:01.854Z,1,19.8,37.8,0.33,20.8,64.1,False
ae61e484-6606-4e51-9f27-d625a6d36446,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-011,sensor_station,2026-09-01T16:18:01.854Z,1,10.9,33.8,0.07,33.7,73.4,False
843e0f9f-1b1e-4bdb-bd69-906c0e6c2a74,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-012,sensor_station,2026-09-01T16:18:01.854Z,1,21.1,43.1,0.61,24.6,44.2,False
bedc30aa-c7bc-4cb4-9ecb-5fe3d7a02fd7,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-013,sensor_station,2026-09-01T16:18:01.854Z,1,19.6,23.0,0.48,31.5,27.7,False
6fa2d442-6605-4d04-829d-bba70d893f3f,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-014,sensor_station,2026-09-01T16:18:01.854Z,1,21.1,19.6,0.4,25.6,48.8,False
5dfbdb28-4c44-4f5a-a9d9-516201d91894,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-015,sensor_station,2026-09-01T16:18:01.854Z,1,22.8,25.0,0.56,24.2,38.1,False
c1aa6b5d-f017-459e-ac9d-cd9e4a1307cc,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-001,sensor_station,2026-09-01T16:18:01.854Z,1,23.8,30.8,0.69,32.3,65.1,False
73a31692-66e5-489c-bf4b-b37edc9f5dbb,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-002,sensor_station,2026-09-01T16:18:01.854Z,1,13.9,18.4,0.56,28.8,44.8,False
839b0f62-1f5b-4f1f-b34b-f06bf0371cde,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-003,sensor_station,2026-09-01T16:18:01.854Z,1,18.8,21.6,0.35,29.1,73.9,False
4aef5ebd-a3c8-460e-afac-e022493d8d73,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-004,sensor_station,2026-09-01T16:18:01.854Z,1,22.3,23.1,0.32,21.2,35.0,False
0e2a5610-ca21-4868-8ba9-452f9c7055ea,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-005,sensor_station,2026-09-01T16:18:01.854Z,1,14.5,25.0,0.37,26.0,63.2,False
58d8dd0a-c347-451f-ac7c-1f1f5f85589f,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-006,sensor_station,2026-09-01T16:18:01.854Z,1,17.5,40.7,0.65,33.1,42.8,False
a6b064a7-336f-404b-bf95-5e70cc64dafc,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-007,sensor_station,2026-09-01T16:18:01.854Z,1,23.2,47.6,0.43,20.4,47.7,False
833ab2ce-3fcd-47bc-a636-b163c846ca9a,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-008,sensor_station,2026-09-01T16:18:01.854Z,1,15.8,24.9,0.76,18.5,61.9,False
9b3b15bd-7a05-404a-be03-1fed5c2bed17,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-009,sensor_station,2026-09-01T16:18:01.854Z,1,16.0,18.8,0.18,27.7,41.3,False
eb41a0b8-f00e-4ab3-8aa2-c9fa856102b1,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-010,sensor_station,2026-09-01T16:18:01.854Z,1,18.0,40.8,0.55,26.3,49.6,False
ca4974d8-f54a-4487-8abd-439b0a8a3bf9,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-011,sensor_station,2026-09-01T16:18:01.854Z,1,12.7,32.9,0.43,26.7,65.5,False
7a38f9e4-d8b6-42af-89cd-71541617b3fa,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-012,sensor_station,2026-09-01T16:18:01.854Z,1,8.3,40.9,0.79,32.1,31.0,False
f5e80096-8fdf-4c44-8177-7ecf28e9101e,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-013,sensor_station,2026-09-01T16:18:01.854Z,1,21.6,31.3,0.08,20.8,58.0,False
b44c754f-1586-4baf-9ffe-82850e99af07,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-014,sensor_station,2026-09-01T16:18:01.854Z,1,22.2,22.9,0.37,23.0,44.5,False
d211d7de-f4e7-4c18-add7-25309c5a8986,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-015,sensor_station,2026-09-01T16:18:01.854Z,1,17.1,32.7,0.47,26.6,48.5,False
cfc8ff42-e468-4e5f-a11f-3506275a5d84,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-016,sensor_station,2026-09-01T16:18:01.854Z,1,10.5,19.7,0.25,27.5,43.9,False
60621439-a134-4569-8016-b32eb3f504d7,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-017,sensor_station,2026-09-01T16:18:01.854Z,1,20.3,26.5,0.1,27.4,31.4,False
549ade43-2130-4594-923b-365eef40c9b8,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-018,sensor_station,2026-09-01T16:18:01.854Z,1,21.0,35.5,0.62,28.0,44.0,False
8f4c5122-5d97-4669-a05b-69418a5c5e8e,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-019,sensor_station,2026-09-01T16:18:01.854Z,1,23.9,30.4,0.09,21.9,36.7,False
a0304f9d-721a-4074-8c71-277ab31345f0,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-020,sensor_station,2026-09-01T16:18:01.854Z,1,9.4,38.6,0.7,19.8,33.5,False
4a9acd4a-7091-4126-ae02-a83a19c434d9,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-001,sensor_station,2026-09-01T16:18:06.854Z,2,20.0,35.6,0.42,30.0,44.3,False
9d49ded6-f3e7-4e9c-ab19-e79175c1d8b9,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-002,sensor_station,2026-09-01T16:18:06.854Z,2,9.0,31.9,0.36,25.7,45.4,False
62c68b79-d59c-457f-a921-59d022aca166,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-003,sensor_station,2026-09-01T16:18:06.854Z,2,22.2,26.1,0.77,28.8,37.3,False
55cb2082-056d-45bd-8a71-a125216e0453,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-004,sensor_station,2026-09-01T16:18:06.854Z,2,20.6,27.1,0.36,19.3,56.8,False
0d0f716d-41d3-4dbc-adc4-88320650f710,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-005,sensor_station,2026-09-01T16:18:06.854Z,2,23.5,29.2,0.79,30.5,51.9,False
a9f725bf-6fbc-45e4-814f-bba7d5e7c82a,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-006,sensor_station,2026-09-01T16:18:06.854Z,2,22.6,31.6,0.05,25.4,66.5,False
d30650f7-b61e-4c04-943a-e3daf196a210,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-007,sensor_station,2026-09-01T16:18:06.854Z,2,23.6,18.0,0.75,25.7,54.9,False
67e83485-0d70-4f64-92ae-55867a871d5f,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-008,sensor_station,2026-09-01T16:18:06.854Z,2,14.1,28.5,0.52,27.4,50.5,False
046902aa-1e61-4b90-a60f-cf1294632445,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-009,sensor_station,2026-09-01T16:18:06.854Z,2,65.5,137.7,0.14,20.2,52.8,True
be2e9f8a-b1e0-4242-b2aa-5b7ec1ba3eb0,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-010,sensor_station,2026-09-01T16:18:06.854Z,2,14.9,36.3,0.77,23.1,59.1,False
8d354407-7d9b-442f-8b4d-f1905c6a9dbc,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-011,sensor_station,2026-09-01T16:18:06.854Z,2,12.2,40.6,0.39,21.9,74.2,False
e32e5015-0f81-43de-b12a-4c6c632c6a96,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-012,sensor_station,2026-09-01T16:18:06.854Z,2,15.4,36.0,0.06,29.1,57.3,False
78571ddc-1d1d-4011-8d72-afff76cc7eee,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-013,sensor_station,2026-09-01T16:18:06.854Z,2,78.5,138.9,0.72,29.3,63.1,True
70e91c4d-8a37-458f-b9e8-f8d32c66d97d,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-014,sensor_station,2026-09-01T16:18:06.854Z,2,20.6,37.5,0.11,18.5,66.6,False
c3c2837c-61de-42d4-88a6-dae56eb269d3,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-015,sensor_station,2026-09-01T16:18:06.854Z,2,18.8,28.6,0.66,31.2,42.9,False
328a8625-b476-460c-a85d-f6fefa4eb84b,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-001,sensor_station,2026-09-01T16:18:06.854Z,2,22.9,45.9,0.79,31.7,70.3,False
cbca2ec3-b2ce-44da-b7a8-d0497d9e39c8,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-002,sensor_station,2026-09-01T16:18:06.854Z,2,12.7,23.9,0.16,26.3,53.6,False
c9ce07ce-222b-4419-a898-b12c540e7ec1,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-003,sensor_station,2026-09-01T16:18:06.854Z,2,16.1,21.8,0.65,22.8,58.7,False
7ed63877-46c7-4838-9ca3-bb76bd26dfbc,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-004,sensor_station,2026-09-01T16:18:06.854Z,2,22.0,23.0,0.38,19.9,58.1,False
9292506e-8500-4770-8328-dbb890072838,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-005,sensor_station,2026-09-01T16:18:06.854Z,2,11.4,40.6,0.54,19.4,46.7,False
50ae5359-055d-49b7-ac65-042f2fbb3e2d,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-006,sensor_station,2026-09-01T16:18:06.854Z,2,10.6,45.9,0.73,30.3,36.0,False
42d6ae97-d997-4995-8b7e-907e12252d4c,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-007,sensor_station,2026-09-01T16:18:06.854Z,2,15.6,44.9,0.14,20.2,51.7,False
37adb366-0ea2-4dcf-a2b6-c9e7b0d27689,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-008,sensor_station,2026-09-01T16:18:06.854Z,2,9.4,38.8,0.7,32.9,63.3,False
aeca11ac-2a6f-4da9-9227-713a9b87942c,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-009,sensor_station,2026-09-01T16:18:06.854Z,2,18.3,29.3,0.59,29.8,44.1,False
612ecf6d-6186-4370-9e80-3c29a91ebc40,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-010,sensor_station,2026-09-01T16:18:06.854Z,2,17.0,43.7,0.66,21.6,30.8,False
19bc37ff-68ec-417e-b4e2-1922c42ff07c,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-011,sensor_station,2026-09-01T16:18:06.854Z,2,9.4,40.2,0.75,29.9,30.8,False
64ecc099-a87d-4ec6-bc99-75e7ef269586,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-012,sensor_station,2026-09-01T16:18:06.854Z,2,21.7,46.6,0.48,18.0,28.1,False
0577be03-3ec2-4640-8c37-a18873e8d63b,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-013,sensor_station,2026-09-01T16:18:06.854Z,2,21.6,47.4,0.29,23.8,59.0,False
41aac09b-8f07-420e-9b7e-d2103c03e1bf,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-014,sensor_station,2026-09-01T16:18:06.854Z,2,16.3,36.0,0.22,24.3,51.9,False
4f9581ba-227f-4478-9c75-6287db33bd2b,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-015,sensor_station,2026-09-01T16:18:06.854Z,2,10.3,46.3,0.68,26.0,47.8,False
8433dd9b-2001-49f6-98ab-bfc6fabdcd97,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-001,sensor_station,2026-09-01T16:18:06.854Z,2,22.0,37.5,0.16,20.0,53.4,False
1976ecb0-82d8-430e-ae3a-bd8133d98269,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-002,sensor_station,2026-09-01T16:18:06.854Z,2,85.0,174.2,0.15,23.9,67.2,True
e1e8be90-c3f6-4c65-9f4c-7000d751abec,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-003,sensor_station,2026-09-01T16:18:06.854Z,2,14.0,38.5,0.43,22.2,68.8,False
c20f3b3f-c439-4407-b773-5b136335533c,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-004,sensor_station,2026-09-01T16:18:06.854Z,2,17.9,37.3,0.61,21.9,66.1,False
2e252247-801c-4dec-a45d-aa9f405f5c06,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-005,sensor_station,2026-09-01T16:18:06.854Z,2,60.5,137.9,0.1,24.2,48.1,True
a848f02a-a0eb-4748-a736-087d4f02c281,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-006,sensor_station,2026-09-01T16:18:06.854Z,2,15.5,37.3,0.73,25.4,29.3,False
e77b4c65-b57b-4b3c-b38d-e0a77fc84e5e,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-007,sensor_station,2026-09-01T16:18:06.854Z,2,22.7,45.7,0.63,21.2,41.4,False
96336b7f-ba11-427d-8e9f-82c10b0d555c,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-008,sensor_station,2026-09-01T16:18:06.854Z,2,23.9,32.6,0.58,25.6,38.9,False
9382d995-2281-428e-98ba-8e609adb2dcf,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-009,sensor_station,2026-09-01T16:18:06.854Z,2,77.4,132.4,0.07,27.6,44.0,True
430ed233-4477-4bb1-9711-088957a3183b,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-010,sensor_station,2026-09-01T16:18:06.854Z,2,13.8,30.9,0.41,18.9,68.4,False
295c28d7-dea4-403f-8143-b4d15df14338,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-011,sensor_station,2026-09-01T16:18:06.854Z,2,18.9,26.1,0.53,19.3,28.5,False
235d2439-c77e-4e64-a4cc-ffdb34051351,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-012,sensor_station,2026-09-01T16:18:06.854Z,2,12.8,39.4,0.7,26.4,58.5,False
ae51675b-c6e2-4ee7-a9f9-a61ba3a9610c,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-013,sensor_station,2026-09-01T16:18:06.854Z,2,21.3,20.8,0.73,23.5,62.7,False
adf99a80-43cd-485e-af9e-e462fc7251d4,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-014,sensor_station,2026-09-01T16:18:06.854Z,2,13.6,30.6,0.41,29.0,33.0,False
c994a31e-f744-4c6f-9a7b-fdf5683fab10,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-015,sensor_station,2026-09-01T16:18:06.854Z,2,13.7,38.8,0.34,18.2,64.2,False
4b3fdf99-3220-4835-af1b-179aa215e5e4,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-016,sensor_station,2026-09-01T16:18:06.854Z,2,9.2,38.0,0.51,23.2,74.3,False
91fe8550-7500-439f-8908-34440ba99fa8,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-017,sensor_station,2026-09-01T16:18:06.854Z,2,19.9,40.1,0.29,20.4,47.9,False
4bcee3b6-f857-4b5b-a5c6-1259eb18ceda,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-018,sensor_station,2026-09-01T16:18:06.854Z,2,21.8,21.4,0.78,24.5,51.0,False
020935d3-f5e7-4397-8eeb-b2d0d5410d2d,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-019,sensor_station,2026-09-01T16:18:06.854Z,2,59.4,141.5,0.78,19.6,35.9,True
94bd7442-c093-4891-948d-ce8632b444b2,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-020,sensor_station,2026-09-01T16:18:06.854Z,2,14.7,34.4,0.17,24.0,42.4,False
4242ac96-dadb-4bdc-aab6-92d6c428e94f,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-001,sensor_station,2026-09-01T16:18:11.854Z,3,63.4,145.8,0.57,21.2,49.0,True
abdb5311-fcca-4dc6-b8c8-a681e9755bcb,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-002,sensor_station,2026-09-01T16:18:11.854Z,3,9.6,35.7,0.33,22.4,44.3,False
7a81eb8f-3add-454b-ba8d-98c4b9722ad1,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-003,sensor_station,2026-09-01T16:18:11.854Z,3,15.4,42.4,0.16,22.5,31.0,False
461bc060-1f3a-4f24-970b-5e2ca1c060a6,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-004,sensor_station,2026-09-01T16:18:11.854Z,3,17.3,19.0,0.54,28.5,47.2,False
80d8a149-c312-457f-ac08-40fc0a0a3565,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-005,sensor_station,2026-09-01T16:18:11.854Z,3,13.7,22.2,0.71,25.3,25.5,False
c875cfe1-afd8-4c75-84fc-1743bd2f5365,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-006,sensor_station,2026-09-01T16:18:11.854Z,3,16.0,43.8,0.21,32.4,51.3,False
df31fe9b-dd34-4a8c-9c0d-7d776d0aa0f5,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-007,sensor_station,2026-09-01T16:18:11.854Z,3,10.8,22.5,0.54,27.0,48.0,False
270476f9-b7e7-4328-b365-c1ac8e33904f,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-008,sensor_station,2026-09-01T16:18:11.854Z,3,10.2,41.5,0.54,32.8,28.4,False
1ac24867-3d4f-4005-a0c7-bb18580aa203,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-009,sensor_station,2026-09-01T16:18:11.854Z,3,15.7,46.9,0.5,20.9,60.4,False
d14d72a5-56eb-432d-a30c-ec9a6976b161,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-010,sensor_station,2026-09-01T16:18:11.854Z,3,18.5,25.8,0.57,27.4,54.0,False
3dae714f-3794-4833-ad34-983a70482a48,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-011,sensor_station,2026-09-01T16:18:11.854Z,3,21.3,20.0,0.07,29.7,36.6,False
9c93c8d6-532c-4e3c-9d11-64444cd654f0,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-012,sensor_station,2026-09-01T16:18:11.854Z,3,16.0,38.4,0.29,21.7,63.6,False
29d6ef08-ea32-46d4-b926-ee9ad8204c58,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-013,sensor_station,2026-09-01T16:18:11.854Z,3,20.7,21.2,0.71,29.7,44.2,False
c4891896-9a25-42b3-b411-17eba82bbb7a,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-014,sensor_station,2026-09-01T16:18:11.854Z,3,22.8,19.9,0.24,18.6,62.5,False
d9e7f5a9-6bb2-4eff-8ed3-3cabb14ee6d2,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-015,sensor_station,2026-09-01T16:18:11.854Z,3,14.0,36.9,0.07,20.8,30.4,False
a0d46bd8-d585-4c00-8004-a44ce8d16f91,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-001,sensor_station,2026-09-01T16:18:11.854Z,3,20.8,20.7,0.58,32.6,63.3,False
858b2f5a-11fa-4b7a-852a-e60d491f1287,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-002,sensor_station,2026-09-01T16:18:11.854Z,3,18.5,33.6,0.32,21.2,32.8,False
e7510442-3079-4e2d-9ef1-b792b330cede,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-003,sensor_station,2026-09-01T16:18:11.854Z,3,21.8,24.9,0.65,32.6,41.6,False
34a6e2bd-514e-485e-8249-049c830378af,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-004,sensor_station,2026-09-01T16:18:11.854Z,3,19.7,46.2,0.08,18.3,72.0,False
b6369fea-e243-4935-9c8e-a6590daef291,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-005,sensor_station,2026-09-01T16:18:11.854Z,3,14.4,32.5,0.17,22.8,36.5,False
38d66157-750f-4e67-9721-973d10fea110,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-006,sensor_station,2026-09-01T16:18:11.854Z,3,12.0,26.2,0.14,30.5,57.8,False
107c6825-cd67-4ed9-ad9b-e0c01b267e0c,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-007,sensor_station,2026-09-01T16:18:11.854Z,3,19.8,26.1,0.11,19.2,61.1,False
26112c33-7c83-4d93-a95e-989f0bc904f3,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-008,sensor_station,2026-09-01T16:18:11.854Z,3,14.6,18.4,0.67,27.7,32.6,False
664ef31a-8d32-41ef-8337-df8ca8263a2c,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-009,sensor_station,2026-09-01T16:18:11.854Z,3,20.7,23.8,0.5,23.0,41.2,False
609be003-3138-44fe-8800-6aa36ba915f4,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-010,sensor_station,2026-09-01T16:18:11.854Z,3,8.4,26.2,0.2,22.2,57.8,False
9f4fbf73-fafc-4c7c-b7a1-7eaa088ecd26,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-011,sensor_station,2026-09-01T16:18:11.854Z,3,12.7,20.8,0.78,27.0,49.2,False
c394a791-1a92-465b-ac92-872a670bb585,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-012,sensor_station,2026-09-01T16:18:11.854Z,3,16.5,25.3,0.06,26.0,44.7,False
1af8454e-15bd-4296-947b-2e4cff4eb5c6,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-013,sensor_station,2026-09-01T16:18:11.854Z,3,16.7,21.2,0.22,33.6,44.9,False
