message_id,schema_version,tenant_id,site_id,message_type,asset_id,asset_type,timestamp,sequence_no,maintenance.status,maintenance.downtime_active,maintenance.downtime_reason,maintenance.downtime_minutes_total,maintenance.work_order_id,maintenance.priority,maintenance.inspection_due
b2bda09d-21a2-4ba1-a157-2d548e8a3c09,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-002,maintenance_gateway,2026-09-01T20:18:03.253Z,2,available,False,,0.0,,,False
f78966f1-4dbd-4d62-85cf-3510c3dd425e,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-003,maintenance_gateway,2026-09-01T20:18:03.253Z,2,available,False,,0.0,,,False
c6901d7c-96e6-436a-b53e-7924caef2f86,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-004,maintenance_gateway,2026-09-01T20:18:03.253Z,2,available,False,,0.0,,,False
ab595162-00de-4e4c-ba40-1bcbb79185d4,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-005,maintenance_gateway,2026-09-01T20:18:03.253Z,2,unplanned_downtime,True,mechanical_failure,0.08,WO-BETA-NORTH-MAINT-005-000002,high,False
7d3b521b-5ec4-41f2-955e-af68201e9955,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-006,maintenance_gateway,2026-09-01T20:18:03.253Z,2,available,False,,0.0,,,False
ca711f84-48d7-4118-a383-64b1208ae747,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-007,maintenance_gateway,2026-09-01T20:18:03.253Z,2,available,False,,0.0,,,False
4fe72b0b-f5f9-4b3c-b6e8-918355e65cc1,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-008,maintenance_gateway,2026-09-01T20:18:03.253Z,2,available,False,,0.0,,,False
ef04e40d-607f-472e-b341-937a75f43a33,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-009,maintenance_gateway,2026-09-01T20:18:03.253Z,2,available,False,,0.0,,,False
b7f75848-ef4b-4535-b113-d4143ac27913,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-010,maintenance_gateway,2026-09-01T20:18:03.253Z,2,available,False,,0.0,,,False
c678bce0-086b-402a-9c3c-bd4853a13c18,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-011,maintenance_gateway,2026-09-01T20:18:03.253Z,2,available,False,,0.0,,,False
d973bac7-218a-40fd-9279-b90fa534f0ee,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-012,maintenance_gateway,2026-09-01T20:18:03.253Z,2,available,False,,0.0,,,False
6e93200a-af14-434e-b590-2e168219c40c,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-013,maintenance_gateway,2026-09-01T20:18:03.253Z,2,available,False,,0.0,,,False
ab4bdcc1-2291-4539-b52c-455f2c5838d6,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-014,maintenance_gateway,2026-09-01T20:18:03.253Z,2,available,False,,0.0,,,False
10e150fc-91c3-44b6-b6d0-27c781217783,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-015,maintenance_gateway,2026-09-01T20:18:03.253Z,2,available,False,,0.0,,,False
0656ac91-2855-4663-af45-de2d0600f362,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-016,maintenance_gateway,2026-09-01T20:18:03.253Z,2,available,False,,0.0,,,False
b629e277-425a-436b-b7a4-94ab3d449ec4,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-017,maintenance_gateway,2026-09-01T20:18:03.253Z,2,available,False,,0.0,,,False
8232387f-d7f7-4269-88cf-160b7cc5f18d,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-018,maintenance_gateway,2026-09-01T20:18:03.253Z,2,available,False,,0.08,,,False
a0f85d8c-8989-49a9-83f5-a13952b35f52,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-019,maintenance_gateway,2026-09-01T20:18:03.253Z,2,available,False,,0.0,,,False
b033d789-bdf5-464b-9160-6158d3df5d00,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-020,maintenance_gateway,2026-09-01T20:18:03.253Z,2,available,False,,0.0,,,False
c9464593-6d96-4da8-aa81-fb3488327dd0,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-001,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.0,,,False
cc0ab7ec-72af-4a18-93e3-0a12ca72800e,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-002,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.0,,,False
dcc73150-6789-4ac7-8cc9-35c73ef58be4,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-003,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.0,,,False
b1e911d5-b69c-4385-afa4-577dbc20268e,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-004,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.0,,,False
85b90fd7-f197-4028-8456-ecf9a8589978,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-005,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.0,,,False
ab465783-d13f-4efa-af50-e4f77dbbaed0,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-006,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.0,,,False
636d9998-659b-4f37-ac0d-a6b5b7c011e9,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-007,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.0,,,False
8555e4e7-fdc0-4472-aebe-67fe422de498,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-008,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.0,,,False
3c365345-86d4-4673-acd0-62b4d938cf81,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-009,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.0,,,False
dababff1-b771-49c2-8bfe-c92378e79665,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-010,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.0,,,False
223359b3-350a-4daf-9533-91685d103c11,1.0,acme-mining,site-02,maintenance_event,ACME-S02-MAINT-001,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.0,,,False
93c45b76-ead8-412d-948b-71967df0a5ce,1.0,acme-mining,site-02,maintenance_event,ACME-S02-MAINT-002,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.0,,,False
3f0c0893-5af5-469e-a457-cff89fc09762,1.0,acme-mining,site-02,maintenance_event,ACME-S02-MAINT-003,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.0,,,False
0d0bc9c3-2122-4196-a22f-3c6a33d20ae5,1.0,acme-mining,site-02,maintenance_event,ACME-S02-MAINT-004,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.0,,,False
ca1328a3-8ab5-45b3-a1dc-491a7dc4ce48,1.0,acme-mining,site-02,maintenance_event,ACME-S02-MAINT-005,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.0,,,False
1be66ce1-ee2f-42a3-9191-41a1425fc19e,1.0,acme-mining,site-02,maintenance_event,ACME-S02-MAINT-006,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.0,,,False
e1b05725-728e-4f85-a9be-9b63d6cc3c15,1.0,acme-mining,site-02,maintenance_event,ACME-S02-MAINT-007,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.0,,,False
81e31aa5-6c83-4a78-86f4-08b857656050,1.0,acme-mining,site-02,maintenance_event,ACME-S02-MAINT-008,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.0,,,False
1cb7472c-5a0a-467d-925a-f6fba3ad248d,1.0,acme-mining,site-02,maintenance_event,ACME-S02-MAINT-009,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.0,,,False
404fcb46-7ef9-4a17-8508-cf70cfbb508e,1.0,acme-mining,site-02,maintenance_event,ACME-S02-MAINT-010,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.0,,,False
99ff9e5a-1342-4ea2-8846-3bcce82ddf50,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-001,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.0,,,False
610284e0-a6bb-41dc-ae87-c7c340f249a2,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-002,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.0,,,False
99269c0b-1d03-4cf8-9e7b-51ab7d7240aa,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-003,maintenance_gateway,2026-09-01T20:18:08.253Z,3,unplanned_downtime,True,electrical_fault,0.08,WO-BETA-NORTH-MAINT-003-000003,high,False
6c45872f-4f61-44a2-974e-630bd73ef6cb,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-004,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.0,,,False
b52df081-aad5-43cb-a426-36a3dc79ec7a,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-005,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.08,,,False
51491e68-9c5a-4ab8-b9a1-a32b877c82c5,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-006,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.0,,,False
33226e8e-25fc-4742-a08c-bf8c9e0f1760,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-007,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.0,,,False
9480ca8e-1b15-4cd3-bb76-c1e70841ca13,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-008,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.0,,,False
e58422cb-defc-49ca-b424-638575f1228c,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-009,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.0,,,False
3d48282d-eb4d-42b7-8102-69c5d84b9f0d,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-010,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.0,,,False
9f6cc812-1c9e-4fd6-9c9a-d12f5bece018,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-011,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.0,,,False
678c22c0-60d1-4557-8231-3f63aa8e3581,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-012,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.0,,,False
1bf3fcd0-3f26-4a33-a59f-d9a0b7fb3860,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-013,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.0,,,False
5dbced9f-4dae-4a0c-bc8c-abba3546e165,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-014,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.0,,,False
e5314b6c-32f3-4ca5-b5f5-261d26f2f474,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-015,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.0,,,False
7fe77174-209a-4071-affd-46c71766a8b8,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-016,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.0,,,False
eebdd833-f068-46af-81c0-c7f3daa5d26c,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-017,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.0,,,False
43e5df6d-9b7b-4e11-b573-732ed6a1213a,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-018,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.08,,,False
04beaa1f-70df-4688-b480-d3caedfdebf1,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-019,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.0,,,False
2cca4c49-6ac8-4dea-bf5f-311122cac2a6,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-020,maintenance_gateway,2026-09-01T20:18:08.253Z,3,available,False,,0.0,,,False
13192b00-112f-4967-97c8-73871ff80d6b,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-001,maintenance_gateway,2026-09-01T20:18:13.253Z,4,available,False,,0.0,,,False
9e47867d-7967-4767-88b0-cc566def330b,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-002,maintenance_gateway,2026-09-01T20:18:13.253Z,4,unplanned_downtime,True,electrical_fault,0.08,WO-ACME-S01-MAINT-002-000004,high,False
01d37384-17ed-455a-a12b-3c5137464802,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-003,maintenance_gateway,2026-09-01T20:18:13.253Z,4,available,False,,0.0,,,False
5b1657c1-0af0-40ca-834b-89cbbf623df3,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-004,maintenance_gateway,2026-09-01T20:18:13.253Z,4,available,False,,0.0,,,False
867fcb93-653d-42ce-9dbe-11b5e622c1e5,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-005,maintenance_gateway,2026-09-01T20:18:13.253Z,4,available,False,,0.0,,,False
f06e4272-ba99-448f-84ea-b765debfe118,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-006,maintenance_gateway,2026-09-01T20:18:13.253Z,4,available,False,,0.0,,,False
a6c51ff8-2196-481d-b3de-ac27907f926d,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-007,maintenance_gateway,2026-09-01T20:18:13.253Z,4,available,False,,0.0,,,False
7abbda0c-64ff-490e-ac88-ed4b66f63508,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-008,maintenance_gateway,2026-09-01T20:18:13.253Z,4,available,False,,0.0,,,False
1c60069c-405d-49f6-a19f-e9543bbf0777,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-009,maintenance_gateway,2026-09-01T20:18:13.253Z,4,available,False,,0.0,,,False
b3b21208-6bec-4e02-b7a9-5264f5bb8698,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-010,maintenance_gateway,2026-09-01T20:18:13.253Z,4,available,False,,0.0,,,False
