message_id,schema_version,tenant_id,site_id,message_type,asset_id,asset_type,timestamp,sequence_no,production.operating_state,production.material_type,production.throughput_tph,production.target_throughput_tph,production.total_tonnes,production.load_count,production.production_loss_reason,production.alert_flag,diagnostics.fault_codes
13011a3c-3fe3-4026-bb12-84f7db1fed51,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-018,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1728.6,1800.0,1509266.7,17739,,False,[]
492dfb85-69ee-477b-b207-24bad155b069,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-019,production_meter,2026-09-01T16:18:01.854Z,1,stopped,ore,296.8,1800.0,520944.9,1921,feed_shortage,True,"[""PRODUCTION_RATE_LOW""]"
67f1564c-3f6c-4bec-bb7f-cfc19fa88eed,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-020,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1553.9,1800.0,1997317.0,13661,,False,[]
2f792063-3cfb-4bc7-8f00-f13eaa3b52ea,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-001,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1673.9,1800.0,1892585.0,11562,,False,[]
8243c5a3-cfd8-4d3d-bb12-d389510f120e,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-002,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1818.9,1800.0,1610456.0,6047,,False,[]
d3b6e156-d660-444c-a91b-d599b8591aa0,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-003,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1626.3,1800.0,1095496.6,2936,,False,[]
c0c8d912-8f3f-46cc-b36d-838d6c68031b,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-004,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1882.3,1800.0,1443624.8,800,,False,[]
4e4d457c-1bf3-410d-ba5c-9fabd06821d9,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-005,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1712.5,1800.0,1352642.6,1016,,False,[]
9b4dbf5b-8b95-446a-858b-b9e8d57194b1,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-006,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1837.7,1800.0,132573.5,14610,,False,[]
68dcb5a0-69e3-4f0e-9c93-43eb53c7601d,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-007,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1760.8,1800.0,1100268.8,12115,,False,[]
6ea00d7c-5f22-4c3c-9c96-a4daf7e3d8c9,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-008,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1608.1,1800.0,529131.0,3142,,False,[]
3eb3aa80-dfe3-48f7-82c3-41b4da6a9aa8,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-009,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1602.1,1800.0,206620.6,810,,False,[]
88aea192-0833-41d5-9d1c-7f1082242529,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-010,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1684.4,1800.0,1950297.9,17807,,False,[]
f1baf4b0-0352-4a53-a374-baefd82277c4,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-011,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1596.7,1800.0,1855904.8,9688,,False,[]
1cc9bae4-0fda-4417-902c-0fa4ed006b26,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-012,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1808.2,1800.0,1215371.1,13552,,False,[]
31156204-e058-4213-bd70-a775cd7459fe,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-013,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1771.1,1800.0,1127071.1,13078,,False,[]
a43049ba-c201-4356-81a3-5085a6c7b6b8,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-014,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1625.3,1800.0,202025.5,14823,,False,[]
fd554d4f-6d63-423b-9e87-12949aca6822,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-015,production_meter,2026-09-01T16:18:01.854Z,1,stopped,ore,287.4,1800.0,720116.0,9457,crusher_trip,True,"[""PRODUCTION_RATE_LOW""]"
957f3ed6-0839-4995-b99a-67f88948f4a6,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-016,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1774.2,1800.0,1213165.2,12955,,False,[]
aa30f059-f3fa-435b-8367-146634201371,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-017,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1790.1,1800.0,1452189.1,5556,,False,[]
33244bf5-ef78-4320-adb8-78713067b2d6,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-018,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1513.6,1800.0,612558.3,4842,,False,[]
c93c17e2-f5fe-459c-b36c-8d294a24f47c,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-019,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1522.8,1800.0,1153019.7,11131,,False,[]
87bf75b3-5e19-4e3d-9c49-ce900fe96d5c,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-020,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1857.6,1800.0,1986190.0,8455,,False,[]
066bd51b-9716-4664-9432-82f736220ebf,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-001,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1515.0,1800.0,490442.4,805,,False,[]
551fe2ca-d032-4483-a58d-be98abecaf43,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-002,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1669.0,1800.0,1678242.5,3938,,False,[]
dba333a0-0d5c-40c1-ad39-57f5f89e037e,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-003,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1668.5,1800.0,1578124.3,17643,,False,[]
ae8fe4bb-abf3-4f3b-9240-5e0bf4f4df23,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-004,production_meter,2026-09-01T16:18:01.854Z,1,stopped,ore,262.2,1800.0,1407587.8,16251,conveyor_blockage,True,"[""PRODUCTION_RATE_LOW""]"
e92916a7-0e36-4176-8ee8-8107641fb0b6,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-005,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1629.0,1800.0,383376.8,3452,,False,[]
f8ade7d2-4ce2-48eb-ba8e-d58bdf0d7577,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-006,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1695.3,1800.0,1956855.2,9155,,False,[]
78660144-2597-42d7-972a-97ba45387c6d,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-007,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1582.4,1800.0,694145.7,4298,,False,[]
b95299df-dced-430f-a944-c032c7277c09,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-008,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1824.6,1800.0,779304.6,14844,,False,[]
fe5a13a5-16e6-4f3f-ac49-bc29300961df,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-009,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1566.7,1800.0,860477.6,15460,,False,[]
3165b9e6-b86a-493a-af63-fdcc268ef178,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-010,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1887.8,1800.0,314810.1,2422,,False,[]
222d5b7c-85cc-4155-a9b1-3d35084ca7ae,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-011,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1754.2,1800.0,932511.8,12944,,False,[]
534551d5-a922-4caa-bbf9-3c32650cd906,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-012,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1530.1,1800.0,1017853.5,16495,,False,[]
fd47403b-826f-488e-80d2-db7a01d4b109,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-013,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1585.6,1800.0,1388067.2,19396,,False,[]
ce4d8b60-29cc-4e7e-b04b-222726a1311b,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-014,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1618.9,1800.0,1274656.4,14684,,False,[]
a4d1bb5f-f4de-40e3-9470-64b94a29a099,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-015,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1821.8,1800.0,1160856.6,2289,,False,[]
5a09377f-4444-4302-aca9-67b8030e26ff,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-016,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1883.2,1800.0,1527719.6,11007,,False,[]
8900cb6c-6f17-444d-a25f-e6d074c28b58,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-017,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1731.3,1800.0,546502.4,15544,,False,[]
fcb39a51-81f9-4b16-b065-306b7344da6f,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-018,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1609.3,1800.0,1515956.3,1083,,False,[]
14f9efc3-fe7e-4717-82e8-d83f86af0feb,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-019,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1712.4,1800.0,1276228.1,10482,,False,[]
9be3d118-40b4-4b47-9c1e-944747a96d7b,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-020,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1638.9,1800.0,1651520.8,15392,,False,[]
e338bb43-f5dc-4528-9719-8184a9f5bd2b,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-021,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1829.5,1800.0,285132.9,7767,,False,[]
0e4556f3-c1ba-4fac-b55e-eec258ff7070,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-022,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1620.0,1800.0,302014.5,5880,,False,[]
ec387372-150f-4124-8b29-519cf0984dae,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-023,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1625.3,1800.0,329419.3,13375,,False,[]
f09599b5-b8e9-49db-a0b9-9fcb4e3bb656,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-024,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1600.5,1800.0,1303159.1,19795,,False,[]
c1ad14aa-200b-4740-a675-87eac1334470,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-025,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1768.6,1800.0,108243.9,2092,,False,[]
1ed32a49-def5-486a-95bf-ca12f59a4c55,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-026,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1852.4,1800.0,1414456.2,6191,,False,[]
b84739da-1f52-4c82-b3a2-0b2847cdc1c1,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-027,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1706.5,1800.0,830861.4,8635,,False,[]
a5a06d02-18f8-4a8e-a3b2-ca26cf4f49b1,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-028,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1699.7,1800.0,1430029.5,17287,,False,[]
d064ef02-51e9-4a69-922f-05b19b7a0281,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-029,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1829.6,1800.0,481691.8,10022,,False,[]
87b94528-d9c2-452e-9ea8-7d0fd07b71a1,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-030,production_meter,2026-09-01T16:18:01.854Z,1,running,ore,1607.2,1800.0,1130736.0,11064,,False,[]
514d5cc6-37b7-48c2-a7e1-9e5889176683,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-001,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1807.2,1800.0,1949850.4,16778,,False,[]
2830eeb6-5c27-4ba0-a12e-842c032b69a1,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-002,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1503.4,1800.0,461255.3,8714,,False,[]
76bd4e6d-1606-4219-9bf2-e1b29fe00090,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-003,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1874.5,1800.0,1328052.2,10625,,False,[]
add71adb-c3f9-4573-8b7d-2a6d47ac8dec,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-004,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1588.6,1800.0,889460.6,7081,,False,[]
c9162251-3e74-4243-9ee6-6d897034621d,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-005,production_meter,2026-09-01T16:18:06.854Z,2,stopped,ore,756.8,1800.0,588246.3,16291,crusher_trip,True,"[""PRODUCTION_RATE_LOW""]"
665c1872-6694-4d48-833e-a1e199fda09a,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-006,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1745.4,1800.0,1532892.8,7894,,False,[]
401bd6fa-36d0-4461-b809-1fe9b84f46ea,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-007,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1787.1,1800.0,1602300.8,958,,False,[]
d729d686-bf12-4e67-acc8-5555a5e40097,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-008,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1697.5,1800.0,1313248.5,12674,,False,[]
5d1aac10-1dc1-4809-88a8-d91a6887836d,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-009,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1612.3,1800.0,520602.1,2573,,False,[]
06aaa34e-f340-4acf-b43a-9e7558b93d18,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-010,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1782.8,1800.0,170707.9,16644,,False,[]
22325a6c-2f35-4c14-8f5e-b2d8a43686ef,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-011,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1578.4,1800.0,1423322.4,18203,,False,[]
29b580b2-7522-4c02-99fe-41cc878da814,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-012,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1658.4,1800.0,875422.9,9668,,False,[]
ec04fb0d-875a-4044-ab55-9de7e85efb6e,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-013,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1727.6,1800.0,1402797.4,18343,,False,[]
e517d424-88f0-4ad6-979e-9bac1b34eec1,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-014,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1720.7,1800.0,1665967.8,3505,,False,[]
165310d6-0860-4939-bfa3-144b6c35ce4c,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-015,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1726.3,1800.0,339260.1,19002,,False,[]
caf85ad9-292a-4a00-90a5-cfeea7d4070b,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-016,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1726.1,1800.0,1571304.9,594,,False,[]
7eaa86e8-45be-4f02-bb3f-1dc90b149f69,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-017,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1551.3,1800.0,1746255.3,4820,,False,[]
de56c392-d777-4b33-9b95-1361c26cec97,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-018,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1603.8,1800.0,1509268.9,17740,,False,[]
d4893f5c-b08c-4385-bdcf-6615f5bb93c6,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-019,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1591.2,1800.0,520947.2,1922,,False,[]
085a2833-3784-44ef-a165-31cf97960d2b,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-020,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1812.9,1800.0,1997319.5,13662,,False,[]
8fd6cc7a-1313-4de5-a9c3-791ec90fb5c3,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-001,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1558.3,1800.0,1892587.1,11563,,False,[]
9579df80-a33f-4753-ac47-685caf891a35,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-002,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1820.5,1800.0,1610458.5,6048,,False,[]
d71baa97-e775-4b69-8359-38943907323f,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-003,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1739.6,1800.0,1095499.1,2937,,False,[]
f874810b-be8d-471a-acf2-de12e1547872,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-004,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1896.1,1800.0,1443627.4,801,,False,[]
b1547be5-e762-4b47-a651-2befd7fc85a7,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-005,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1898.7,1800.0,1352645.3,1017,,False,[]
1c5c2d84-c38a-4ba1-855d-5684d06462c6,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-006,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1691.3,1800.0,132575.8,14611,,False,[]
a17ac427-c522-4f1d-aeb5-9c85d5c755e6,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-007,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1698.0,1800.0,1100271.2,12116,,False,[]
adf40b83-fd89-4445-bcd1-859e763540e6,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-008,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1650.7,1800.0,529133.3,3143,,False,[]
947e945b-1bd1-47dd-9e03-a55d38d31410,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-009,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1633.3,1800.0,206622.9,811,,False,[]
24260811-5552-4335-acb5-e0a9f7c0de57,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-010,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1584.2,1800.0,1950300.1,17808,,False,[]
1b8c699a-ddeb-409a-872b-8e484737feba,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-011,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1824.2,1800.0,1855907.4,9689,,False,[]
a2eefd96-a562-435c-bffa-a08c951a00fe,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-012,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1521.0,1800.0,1215373.2,13553,,False,[]
655d9233-074b-4666-8c35-2d9c1cd14564,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-013,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1571.6,1800.0,1127073.3,13079,,False,[]
e1fbce4b-1a8a-4867-bbdb-0c1909a6362c,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-014,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1656.7,1800.0,202027.8,14824,,False,[]
1edac898-e684-4c23-81e5-5e25b87a1f3b,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-015,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1763.7,1800.0,720118.5,9458,,False,[]
7537fda7-8afc-4b6d-b435-8da2e860e333,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-016,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1896.4,1800.0,1213167.8,12956,,False,[]
6ad78ded-5240-412b-aad8-74553d4bcd6b,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-017,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1635.0,1800.0,1452191.4,5557,,False,[]
db4768f3-f960-44b3-b54e-1e75ffba2990,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-018,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1896.1,1800.0,612561.0,4843,,False,[]
2d6c6cd7-7edd-43f9-9e3e-30f570e4a039,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-019,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1656.4,1800.0,1153022.0,11132,,False,[]
4e7e7ec7-070a-4676-b120-e5244fa8c318,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-020,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1613.2,1800.0,1986192.2,8456,,False,[]
70655e5d-8e0d-41a5-9cbb-1e289361135f,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-001,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1888.7,1800.0,490445.1,806,,False,[]
05629ab5-df5a-43c8-9d36-83d0948abda7,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-002,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1505.7,1800.0,1678244.6,3939,,False,[]
3b4c6a57-e9e7-431e-b98a-0b3f48c0495a,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-003,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1506.5,1800.0,1578126.4,17644,,False,[]
33591c3c-73d2-4da8-8168-bf0042b587b0,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-004,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1700.8,1800.0,1407590.2,16252,,False,[]
741e5f49-7299-4cab-9ec5-5ef728b2d49e,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-005,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1779.7,1800.0,383379.3,3453,,False,[]
7c47a7d4-49a2-4a57-8e85-4e441dda517b,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-006,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1682.4,1800.0,1956857.5,9156,,False,[]
5a01c8fa-042c-4102-b943-fa6d88ff657c,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-007,production_meter,2026-09-01T16:18:06.854Z,2,running,ore,1640.9,1800.0,694148.0,4299,,False,[]
