message_id,schema_version,tenant_id,site_id,message_type,asset_id,asset_type,timestamp,sequence_no,maintenance.status,maintenance.downtime_active,maintenance.downtime_reason,maintenance.downtime_minutes_total,maintenance.work_order_id,maintenance.priority,maintenance.inspection_due
517899ab-d727-4dc1-8f5f-270e01b3e128,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-001,maintenance_gateway,2026-09-01T16:14:12.813Z,1,available,False,,0.0,,,False
a8b66948-76ad-4843-889e-54c267c71ed4,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-002,maintenance_gateway,2026-09-01T16:14:12.813Z,1,available,False,,0.0,,,False
797917cb-c62f-462e-9fab-ad466a75a2e9,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-003,maintenance_gateway,2026-09-01T16:14:12.813Z,1,available,False,,0.0,,,False
2eaf21a4-1ae5-49a8-863d-1c36d8dc8252,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-004,maintenance_gateway,2026-09-01T16:14:12.813Z,1,available,False,,0.0,,,False
8dbbed65-aa19-4f9d-b83b-286e97876aea,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-005,maintenance_gateway,2026-09-01T16:14:12.813Z,1,available,False,,0.0,,,False
d380270b-9343-40de-bcb2-65bb6f40484c,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-006,maintenance_gateway,2026-09-01T16:14:12.813Z,1,available,False,,0.0,,,False
4f6f775a-6727-4912-a479-75132a828622,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-007,maintenance_gateway,2026-09-01T16:14:12.813Z,1,available,False,,0.0,,,False
226fe795-4687-42f6-a056-7de6d1becfcb,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-008,maintenance_gateway,2026-09-01T16:14:12.813Z,1,available,False,,0.0,,,False
78dffeb6-46c3-435e-a6c6-c61e90cfe341,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-009,maintenance_gateway,2026-09-01T16:14:12.813Z,1,available,False,,0.0,,,False
cc5a00f8-9493-40d9-858f-830673a5dd81,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-010,maintenance_gateway,2026-09-01T16:14:12.813Z,1,available,False,,0.0,,,False
fd95bb69-eddd-4daa-9656-785492e56d28,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-011,maintenance_gateway,2026-09-01T16:14:12.813Z,1,available,False,,0.0,,,False
4054ae32-312d-4a30-94fd-ff35e33d9933,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-012,maintenance_gateway,2026-09-01T16:14:12.813Z,1,available,False,,0.0,,,False
3bbc2cb2-aca6-4b5e-a3a7-7997bf618929,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-013,maintenance_gateway,2026-09-01T16:14:12.813Z,1,available,False,,0.0,,,False
26f62541-12e9-461f-8305-9068c8de15ab,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-014,maintenance_gateway,2026-09-01T16:14:12.813Z,1,available,False,,0.0,,,False
0741aba0-2fe8-4317-be62-3efb259a06fb,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-015,maintenance_gateway,2026-09-01T16:14:12.813Z,1,available,False,,0.0,,,False
01029913-9bed-4868-8e22-40a5641d86a9,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-016,maintenance_gateway,2026-09-01T16:14:12.813Z,1,available,False,,0.0,,,False
04223ab9-f511-446c-bbd4-204543af25eb,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-017,maintenance_gateway,2026-09-01T16:14:12.813Z,1,available,False,,0.0,,,False
da1634ad-0cd0-47ec-b715-b66715d437e6,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-018,maintenance_gateway,2026-09-01T16:14:12.813Z,1,unplanned_downtime,True,electrical_fault,0.08,WO-BETA-NORTH-MAINT-018-000001,high,False
b203aa1e-ee48-4f19-a273-a41b2d2218d7,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-019,maintenance_gateway,2026-09-01T16:14:12.813Z,1,available,False,,0.0,,,False
78306471-4790-43c7-9f20-3998cb513352,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-020,maintenance_gateway,2026-09-01T16:14:12.813Z,1,available,False,,0.0,,,False
80c9de0c-7854-4ed3-aac6-1346e81054a6,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-001,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,False
89d880ef-197d-49fd-ab18-ddfc4776df30,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-002,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,False
d4306b04-4281-444d-8ee9-f16d5fbb68cc,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-003,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,False
53e459e9-9db8-4d97-8c66-244ae3c6e74d,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-004,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,False
64402f1f-7c5c-431b-8001-1e9a9ef98b7a,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-005,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,False
13404f23-13b2-45aa-8e47-f359288b969e,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-006,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,False
bc6da271-9465-4f99-8da3-0e9ba5fbbc29,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-007,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,False
cb65836e-c62a-40cc-baa1-622b008ce9e1,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-008,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,False
85ed1874-bf92-4be4-8b35-ac25a8d06203,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-009,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,False
6579e347-aa19-4c57-8afe-77ffb576a45b,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-010,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,False
58f25445-2e4c-4c2e-9b59-2ce025b5a692,1.0,acme-mining,site-02,maintenance_event,ACME-S02-MAINT-001,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,False
ac550279-25a1-472f-9488-57416ee8dd86,1.0,acme-mining,site-02,maintenance_event,ACME-S02-MAINT-002,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,False
3f3d9a87-5c2f-4a16-935a-f96bba7f4f3e,1.0,acme-mining,site-02,maintenance_event,ACME-S02-MAINT-003,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,False
34b96b62-deaf-45e0-b888-955415a84bd2,1.0,acme-mining,site-02,maintenance_event,ACME-S02-MAINT-004,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,False
06f51f6e-bd6a-43dd-a38e-2682f01ead6f,1.0,acme-mining,site-02,maintenance_event,ACME-S02-MAINT-005,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,False
30a3ad8e-1c0a-42eb-810c-8f55883762fa,1.0,acme-mining,site-02,maintenance_event,ACME-S02-MAINT-006,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,False
f17d425a-57be-4ce1-b477-56e7e84cf234,1.0,acme-mining,site-02,maintenance_event,ACME-S02-MAINT-007,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,False
6d287de9-b2eb-4b82-a675-2d796a12920e,1.0,acme-mining,site-02,maintenance_event,ACME-S02-MAINT-008,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,False
781afe3a-402f-4861-a53d-5cf2e3f3ab00,1.0,acme-mining,site-02,maintenance_event,ACME-S02-MAINT-009,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,False
1f5cefca-a461-40f7-b4c0-3f0a97b2f767,1.0,acme-mining,site-02,maintenance_event,ACME-S02-MAINT-010,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,True
0c76624e-2097-4adc-b7b9-aa2c3cfb14fc,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-001,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,False
71715830-bea2-404e-996b-2167ff43a974,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-002,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,False
7156897a-80a6-4439-9f5e-428aa80aad76,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-003,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,False
b5632ef3-ca96-4392-95bd-a5fccf474f61,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-004,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,False
ca43d1f8-9d90-47a8-be03-778774ea7b07,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-005,maintenance_gateway,2026-09-01T16:14:17.813Z,2,unplanned_downtime,True,mechanical_failure,0.08,WO-BETA-NORTH-MAINT-005-000002,high,False
ed0efa17-d01a-4246-8fe2-9d762de5948d,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-006,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,False
83805637-d9a0-4f6f-8da7-39697a5d211c,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-007,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,False
720a7113-b0ca-4076-bef7-aadf2931e4f5,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-008,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,False
415fd08d-4637-4085-8077-0c71b4576569,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-009,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,False
0470a8c6-37bc-4319-ba8b-d255c40b795c,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-010,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,False
8b9d1e62-7969-449b-bc8d-50093bac5539,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-011,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,False
e593cd0e-e60e-4ea3-9596-181fc1c0873d,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-012,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,False
d98fb645-a2c3-4699-a829-5a2a6df246dd,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-013,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,False
d81b5379-d1d6-4e4d-965a-289525f5e9e7,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-014,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,False
51a83650-98bc-4b2c-9b8a-f46a468e15d9,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-015,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,False
f5be0ee3-bc2e-4817-99ff-64fb2021b325,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-016,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,False
87bf5daa-20f2-432e-9979-b3ca4aca4eeb,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-017,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,False
18466f33-1bcf-42c4-a1f0-af1a36986032,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-018,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.08,,,False
b2ee1a4c-3ab3-4576-88eb-e798c98ab264,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-019,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,False
08079336-5177-4a90-8ac1-cd753b749c34,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-020,maintenance_gateway,2026-09-01T16:14:17.813Z,2,available,False,,0.0,,,False
787495ca-8a6f-4f97-b11c-bc0d462704fa,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-001,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.0,,,False
9ff98a78-834f-4e41-ad88-8347ffcaad07,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-002,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.0,,,False
3af6a93b-aadb-4f23-b219-1b85c327ef83,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-003,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.0,,,False
88ed4a75-020c-4836-ac73-af9b5aa12a27,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-004,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.0,,,False
ce9cef30-384c-47fd-8afe-db32f30270dc,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-005,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.0,,,False
d19de79d-300f-41eb-af12-d62fe89a7c44,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-006,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.0,,,False
cc16eade-a697-4997-af17-ae32665c2a53,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-007,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.0,,,False
5c1676a6-1c95-4f52-b01f-031c36fb4648,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-008,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.0,,,False
af438153-ff0d-41b5-be6d-6df5c48a025f,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-009,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.0,,,False
26fc05d4-4e7b-4fb6-909e-65e0474c5133,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-010,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.0,,,False
4de84376-09a2-485e-b073-0d4173b410bf,1.0,acme-mining,site-02,maintenance_event,ACME-S02-MAINT-001,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.0,,,False
c788998e-c5c3-4d92-a52d-217a1d64aa8b,1.0,acme-mining,site-02,maintenance_event,ACME-S02-MAINT-002,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.0,,,False
71f88244-d2b3-45c0-b8a7-55a4f79217c9,1.0,acme-mining,site-02,maintenance_event,ACME-S02-MAINT-003,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.0,,,False
d9d836b9-48ef-429e-8a06-6fe16a023119,1.0,acme-mining,site-02,maintenance_event,ACME-S02-MAINT-004,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.0,,,False
cfdd56a9-18a8-48d6-95e0-ba88bb4164e1,1.0,acme-mining,site-02,maintenance_event,ACME-S02-MAINT-005,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.0,,,False
84933e07-4f23-4f38-ad0a-b23819f1299a,1.0,acme-mining,site-02,maintenance_event,ACME-S02-MAINT-006,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.0,,,False
8610e147-45d7-4105-a800-3c649ea06a3b,1.0,acme-mining,site-02,maintenance_event,ACME-S02-MAINT-007,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.0,,,False
6b034c5e-709e-4d50-8ffc-d7abcb54eb7b,1.0,acme-mining,site-02,maintenance_event,ACME-S02-MAINT-008,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.0,,,False
15d0de2a-3324-484b-bc86-1e04491f300a,1.0,acme-mining,site-02,maintenance_event,ACME-S02-MAINT-009,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.0,,,False
ec9c8d2a-c1f5-4669-8198-ba7fea235d0e,1.0,acme-mining,site-02,maintenance_event,ACME-S02-MAINT-010,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.0,,,False
dec52bf3-c6b2-440a-825d-0ddca5b82ea7,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-001,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.0,,,False
ec702181-585f-4c04-a762-f6833b1dda28,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-002,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.0,,,False
7f1310de-a0f2-44a1-9689-a7c28be75f86,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-003,maintenance_gateway,2026-09-01T16:14:22.813Z,3,unplanned_downtime,True,electrical_fault,0.08,WO-BETA-NORTH-MAINT-003-000003,high,False
68cf8897-36d6-484d-bb09-a206bc60cc0f,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-004,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.0,,,False
1d212458-a75e-429f-8eef-172fb7423f39,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-005,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.08,,,False
eeebfe33-8937-4dbc-9076-789a41fbb635,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-006,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.0,,,False
68741af3-a857-451b-bf10-b898e1ce62dc,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-007,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.0,,,False
577af8fc-b44c-40e4-bf75-5ec0ea6cdf52,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-008,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.0,,,False
8e72d1a6-0525-4d3f-8e5d-15bd0fb42613,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-009,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.0,,,False
50940ebf-4527-4b2e-8fb1-4d11f993d330,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-010,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.0,,,False
4214b53a-fcc8-49e9-8fdf-950a74e61ff9,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-011,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.0,,,False
9c1d045b-c001-4153-acc4-997df2c40efe,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-012,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.0,,,False
6c710808-2f8b-4305-89d3-916bad099744,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-013,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.0,,,False
dd99d268-12ce-48d7-8d82-ca15ab0892d9,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-014,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.0,,,False
59340e44-16dd-4647-bc6b-0e70bc36d6c3,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-015,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.0,,,False
3b641544-47d9-4bc6-80d0-55a8e5521260,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-016,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.0,,,False
cfd9c3bf-e201-44ab-be3c-799cfbfe379e,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-017,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.0,,,False
6e50b7b5-1d8c-4cf5-9455-04166277bfc7,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-018,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.08,,,False
5c358caf-2a49-4122-8a2a-25bdac226c3d,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-019,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.0,,,False
d4cf45b3-0c20-4096-b274-3f35c3a5f2d3,1.0,beta-minerals,north-site,maintenance_event,BETA-NORTH-MAINT-020,maintenance_gateway,2026-09-01T16:14:22.813Z,3,available,False,,0.0,,,False
0fe5f7f5-7409-48c8-b8a8-c6ed7924775b,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-001,maintenance_gateway,2026-09-01T16:14:27.813Z,4,available,False,,0.0,,,False
ecf0bb01-4c34-453e-919f-7295807fd654,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-002,maintenance_gateway,2026-09-01T16:14:27.813Z,4,unplanned_downtime,True,electrical_fault,0.08,WO-ACME-S01-MAINT-002-000004,high,False
b9f3aeb1-6a9a-4c71-af6f-a971da37623c,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-003,maintenance_gateway,2026-09-01T16:14:27.813Z,4,available,False,,0.0,,,False
1c2760fa-4464-46c8-a1ce-8af96e9c2734,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-004,maintenance_gateway,2026-09-01T16:14:27.813Z,4,available,False,,0.0,,,False
06db7aac-5e77-49a6-8333-208070fe808d,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-005,maintenance_gateway,2026-09-01T16:14:27.813Z,4,available,False,,0.0,,,False
2b573e1b-81fe-430f-9f51-06bb73081e21,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-006,maintenance_gateway,2026-09-01T16:14:27.813Z,4,available,False,,0.0,,,False
4a8bf190-33ba-4fa7-9015-2c7c7336e466,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-007,maintenance_gateway,2026-09-01T16:14:27.813Z,4,available,False,,0.0,,,False
3650bda6-0883-4329-a82d-a623ec0561b1,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-008,maintenance_gateway,2026-09-01T16:14:27.813Z,4,available,False,,0.0,,,False
ee05928b-8826-4c60-9edc-bf27f6da5e81,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-009,maintenance_gateway,2026-09-01T16:14:27.813Z,4,available,False,,0.0,,,False
15bb8188-d69a-4825-9bdc-988d7dd16f27,1.0,acme-mining,site-01,maintenance_event,ACME-S01-MAINT-010,maintenance_gateway,2026-09-01T16:14:27.813Z,4,available,False,,0.0,,,False
